3384,	   0.0704320893
39924,	   0.0792408809
39914,	   0.0409633256
3383,	   0.0718399882
106646,	   0.0718399882
106313,	   0.0718399882
106671,	   0.0718399882
106652,	   0.0467758365
106642,	   0.0516805872
106319,	   0.0309421793
106307,	   0.0330370814
12991,	   0.0534109287
12990,	   0.0534109287
12943,	   0.0534109287
39917,	   0.0878174752
39916,	   0.0904512182
106653,	   0.0549211614
106650,	   0.0549211614
39913,	   0.0405843481
12988,	   0.0484223813
106676,	   0.0422978625
106675,	   0.0422978625
106672,	   0.0541265346
106657,	   0.0657600462
106655,	   0.0624588504
39922,	   0.0827163532
106317,	   0.0827163532
106656,	   0.0709101707
106669,	   0.0749639124
106667,	   0.0634830445
106644,	   0.0604394525
106344,	   0.0604394525
106345,	   0.0493718460
106343,	   0.0745051280
12944,	   0.0784442499
12941,	   0.0652620941
106337,	   0.0558836944
106338,	   0.0558836944
106336,	   0.0558836944
106325,	   0.0558836944
106324,	   0.0368774347
106323,	   0.0368774347
106322,	   0.0317559987
106310,	   0.0447989926
106341,	   0.0702933520
106673,	   0.0702933520
12940,	   0.0698863119
106677,	   0.0698863119
106664,	   0.0698863119
106661,	   0.0698863119
106660,	   0.0698863119
106321,	   0.0505536199
106311,	   0.0611606650
106308,	   0.0591178983
106643,	   0.0723852143
106670,	   0.0345969088
106668,	   0.0575598888
106665,	   0.0569533855
106663,	   0.0569533855
106662,	   0.0569533855
106658,	   0.0569533855
106674,	   0.0441574827
106654,	   0.0758294240
12992,	   0.0758294240
12989,	   0.0628549084
106666,	   0.0375235491
106659,	   0.0375235491
106641,	   0.0420711674
12939,	   0.0341361426
106334,	   0.0341361426
106320,	   0.0341361426
108992,	   0.0739177242
109012,	   0.0387747325
109008,	   0.0428955853
108996,	   0.0418773592
108994,	   0.0613006353
108990,	   0.0548195317
13313,	   0.0548195317
109072,	   0.0717811733
108966,	   0.0739997178
109006,	   0.0739997178
106181,	   0.0642996430
106731,	   0.0726407319
13001,	   0.0817602649
13000,	   0.0741968453
106732,	   0.0762234479
106730,	   0.0552883036
106718,	   0.0589238107
106156,	   0.0813139677
12920,	   0.0896900892
12935,	   0.0877276734
12934,	   0.0891773403
12971,	   0.0721570924
12970,	   0.0721570924
106499,	   0.0958045572
106242,	   0.0791320056
27317,	   0.0832411647
1550,	   0.0680983514
106160,	   0.0940895602
106158,	   0.0893943310
27291,	   0.0715194941
27316,	   0.0755069032
27321,	   0.0569314472
27320,	   0.0804745927
27295,	   0.0737153813
27293,	   0.0868201256
106522,	   0.0489839688
106524,	   0.0489839688
106520,	   0.0489839688
106532,	   0.0489839688
106529,	   0.0412775837
106528,	   0.0412775837
106503,	   0.0771142021
106502,	   0.0771142021
106498,	   0.0316918641
27319,	   0.0358870812
1554,	   0.0405617766
106523,	   0.0405617766
106496,	   0.0405617766
106494,	   0.0405617766
12966,	   0.0394615494
12987,	   0.0394615494
106637,	   0.0420828387
27322,	   0.0674375668
106640,	   0.0674375668
106634,	   0.0376676396
106639,	   0.0359089822
106638,	   0.0359089822
27687,	   0.0629861429
108986,	   0.0629861429
13310,	   0.0329393446
106635,	   0.0329393446
27692,	   0.0329393446
27691,	   0.0436461419
27688,	   0.0390718468
106542,	   0.0449158661
106540,	   0.0483887754
27362,	   0.0704908669
106733,	   0.0508865230
106726,	   0.0610448830
106720,	   0.0610448830
109073,	   0.0509454198
109066,	   0.0509454198
109091,	   0.0531785488
108997,	   0.0457886234
13325,	   0.0593672916
13324,	   0.0582541972
106739,	   0.0583280921
106737,	   0.0558878444
106735,	   0.0386979878
106724,	   0.0386979878
106723,	   0.0307809748
106719,	   0.0307809748
106756,	   0.0307809748
106749,	   0.0338906087
106550,	   0.0338906087
13002,	   0.0338906087
106580,	   0.0338906087
106566,	   0.0338906087
109002,	   0.0338547155
109000,	   0.0654406175
109079,	   0.0728918388
109083,	   0.0642091110
109080,	   0.0479276925
109075,	   0.0714196563
106728,	   0.0668143034
106173,	   0.0827315748
106738,	   0.0590561293
106736,	   0.0572741479
106729,	   0.0657611340
106760,	   0.0657611340
106758,	   0.0569393933
106751,	   0.0403506123
106259,	   0.0805657730
27292,	   0.0905982554
106256,	   0.0903287977
27296,	   0.0954551920
106272,	   0.0958784372
106246,	   0.0905186832
106244,	   0.0899702311
12931,	   0.0833412856
106274,	   0.0856668204
106270,	   0.0865689665
106260,	   0.0874415487
106171,	   0.1087085456
1552,	   0.0860867351
106267,	   0.0952196345
106266,	   0.0882587433
106265,	   0.0795786008
106275,	   0.0886731595
106273,	   0.0761444047
106269,	   0.0847569332
106261,	   0.0890523046
27307,	   0.0955796391
12933,	   0.0955544263
106516,	   0.0809307098
106271,	   0.0790566653
106263,	   0.0823134556
106531,	   0.0823134556
106527,	   0.0585764945
106517,	   0.0564002283
106513,	   0.0862779543
106501,	   0.0815883800
106245,	   0.0748233274
106241,	   0.0683241412
12967,	   0.0769173950
106530,	   0.0769173950
106526,	   0.0769173950
106515,	   0.0769173950
12969,	   0.0769173950
106504,	   0.0322623923
106500,	   0.0740807727
27294,	   0.0864245370
106247,	   0.0792811513
106243,	   0.0704723001
27318,	   0.0782422796
27290,	   0.0732876286
50338,	   0.0891650617
17931,	   0.0611405969
27693,	   0.0691452920
106636,	   0.0326478556
50334,	   0.0789455771
27689,	   0.0704664290
17925,	   0.0616871826
50332,	   0.0824372619
106493,	   0.0824372619
106541,	   0.0824372619
106543,	   0.0347307920
106584,	   0.0347307920
106581,	   0.0347307920
106570,	   0.0347307920
106568,	   0.0379157327
106564,	   0.0379157327
12979,	   0.0379157327
106556,	   0.0379157327
106554,	   0.0300014243
106583,	   0.0421996266
106582,	   0.0421996266
106579,	   0.0421996266
106555,	   0.0348452255
106553,	   0.0348452255
12975,	   0.0466213785
106744,	   0.0466213785
106552,	   0.0536779277
106747,	   0.0322784595
106743,	   0.0322784595
106725,	   0.0351830199
106721,	   0.0351830199
1557,	   0.0736430809
106722,	   0.0736430809
109068,	   0.0736430809
109067,	   0.0551652052
109071,	   0.0551652052
27690,	   0.0407272056
109070,	   0.0473951735
109069,	   0.0358379818
1602,	   0.0678137913
108983,	   0.0609005429
109078,	   0.0342230387
109082,	   0.0402351171
109090,	   0.0379174426
109087,	   0.0570995919
109086,	   0.0344005264
109065,	   0.0632548109
106750,	   0.0448423736
106577,	   0.0337340869
106567,	   0.0339824222
106565,	   0.0366082489
12973,	   0.0545997471
106734,	   0.0429614224
106727,	   0.0466830544
13323,	   0.0466830544
12999,	   0.0466830544
109089,	   0.0544699430
109085,	   0.0603383146
109076,	   0.0362531506
109074,	   0.0368872061
109088,	   0.0296951924
109084,	   0.0432797372
109081,	   0.0466213673
109077,	   0.0472768918
106761,	   0.0518637858
106759,	   0.0518637858
106757,	   0.0489374176
106746,	   0.0489374176
106745,	   0.0489374176
106741,	   0.0489374176
106755,	   0.0340151712
106748,	   0.0308884978
106742,	   0.0308884978
106578,	   0.0308884978
106551,	   0.0308884978
12977,	   0.0308884978
13322,	   0.0443433374
109063,	   0.0450066663
109059,	   0.0473787040
27708,	   0.0445793755
91681,	   0.0447393283
91626,	   0.0580725111
27306,	   0.0872223824
106754,	   0.0482872725
106752,	   0.0521333031
27361,	   0.0572812967
106753,	   0.0565134734
13004,	   0.0565134734
13003,	   0.0408414230
12922,	   0.0917777494
4893,	   0.1002358943
106184,	   0.0965403169
106201,	   0.0887604207
106198,	   0.0992292315
50391,	   0.0808440521
50386,	   0.0816984996
106190,	   0.0753310174
106188,	   0.0861395448
106186,	   0.0696519539
50374,	   0.0689766854
50371,	   0.0899096429
50370,	   0.0689926594
106187,	   0.0562647507
12923,	   0.0676066726
106205,	   0.0998075753
106202,	   0.0912788436
106189,	   0.0703960657
106203,	   0.0884663612
106204,	   0.0817346945
106200,	   0.0790832266
106199,	   0.1033579707
106235,	   0.0758409202
27309,	   0.1018196568
27299,	   0.0873179585
12924,	   0.0889675096
106239,	   0.0851697177
106237,	   0.0575023592
12930,	   0.0562700927
106196,	   0.0761340559
106194,	   0.0898240730
106192,	   0.0776034072
27303,	   0.0897966921
27301,	   0.0895019174
1551,	   0.0868852139
106240,	   0.0669219494
27345,	   0.0728445426
27344,	   0.0728445426
27342,	   0.0495878160
1558,	   0.0612040050
39896,	   0.0642234758
106376,	   0.0635921881
106347,	   0.0766246542
39883,	   0.0350654610
17873,	   0.0545466878
106559,	   0.0545466878
106384,	   0.0580033697
39870,	   0.0726262033
106355,	   0.0779281035
27346,	   0.0499301665
106563,	   0.0524131916
27347,	   0.0524131916
27340,	   0.0364361815
106560,	   0.0364361815
12976,	   0.0364361815
27351,	   0.0574088022
27350,	   0.0300371759
106351,	   0.0388438664
17877,	   0.0458664484
106353,	   0.0511738546
106349,	   0.0674290434
17875,	   0.0674290434
17871,	   0.0505889505
106478,	   0.0505889505
27338,	   0.0505889505
106446,	   0.0505889505
106571,	   0.0505889505
106680,	   0.0505889505
109015,	   0.0571071543
108684,	   0.0677730143
32102,	   0.0514102206
27641,	   0.0419923216
109108,	   0.0723527595
108782,	   0.0598770864
108688,	   0.0605606101
108780,	   0.0585925542
109106,	   0.0775045156
109112,	   0.0775045156
109110,	   0.0669614673
108786,	   0.0522810295
108784,	   0.0413433909
27336,	   0.0727181286
106469,	   0.0695256591
106465,	   0.0603657104
106575,	   0.0603657104
106573,	   0.0339029059
106483,	   0.0493165739
106482,	   0.0493165739
106479,	   0.0494085737
106569,	   0.0344934054
106574,	   0.0344934054
106561,	   0.0404700078
106557,	   0.0404700078
12978,	   0.0376235731
106576,	   0.0376235731
106562,	   0.0376235731
106684,	   0.0376235731
106681,	   0.0455884561
106683,	   0.0676963627
106682,	   0.0329252444
106679,	   0.0329252444
106352,	   0.0329252444
106350,	   0.0428069979
106348,	   0.0441366285
106388,	   0.0441366285
106385,	   0.0734044760
106380,	   0.0447019525
106378,	   0.0447019525
12950,	   0.0328121483
12949,	   0.0449797735
109019,	   0.0547225624
12993,	   0.0547225624
109109,	   0.0547225624
109017,	   0.0547225624
109013,	   0.0486656651
13327,	   0.0445074886
106468,	   0.0530652292
109133,	   0.0427735373
109137,	   0.0419931039
109134,	   0.0383919366
109111,	   0.0603374876
109136,	   0.0328143016
109138,	   0.0328143016
109135,	   0.0343949385
109121,	   0.0658978522
108802,	   0.0549530610
109097,	   0.0411905348
109093,	   0.0414024480
109125,	   0.0519619621
109123,	   0.0332012400
109119,	   0.0358385295
13331,	   0.0319792330
106544,	   0.0843209922
12960,	   0.0441971496
106547,	   0.0490999818
106740,	   0.0375597328
106546,	   0.0606189482
106545,	   0.0606189482
132638,	   0.0517644919
109036,	   0.0526694171
106710,	   0.0410420485
106703,	   0.0358157977
132639,	   0.0550051779
109114,	   0.0422979631
109044,	   0.0374541245
109021,	   0.0454680808
109118,	   0.0327070653
109115,	   0.0372273922
13328,	   0.0372273922
27701,	   0.0365533978
109126,	   0.0487085879
106708,	   0.0577703416
106706,	   0.0462504588
106705,	   0.0399617404
106702,	   0.0577843823
106699,	   0.0528099649
106698,	   0.0528099649
106389,	   0.0528099649
106368,	   0.0528099649
27358,	   0.0344321690
12998,	   0.0344321690
12995,	   0.0498195961
1555,	   0.0498195961
109095,	   0.0487455502
27706,	   0.0407048203
106709,	   0.0487378165
106707,	   0.0798627138
106696,	   0.0522515997
106694,	   0.0489069037
27360,	   0.0489069037
50368,	   0.0872136652
50373,	   0.0771445036
50372,	   0.0828939974
4895,	   0.0993296206
106185,	   0.0660654902
50369,	   0.0808347091
12925,	   0.0920037180
13285,	   0.0475924648
108783,	   0.0545336939
32106,	   0.0652525872
32104,	   0.0691035464
32100,	   0.0723936781
27647,	   0.0524371080
27645,	   0.0456351005
27643,	   0.0468528420
32103,	   0.0623585247
17876,	   0.0428713672
17874,	   0.0652310029
189,	   0.0841008499
50380,	   0.1135713980
32105,	   0.0655974746
32101,	   0.0888330191
106197,	   0.0985762402
106195,	   0.0845834836
106191,	   0.0836234018
39900,	   0.0775525719
39898,	   0.0932083800
39887,	   0.0645473525
39886,	   0.0636054948
39882,	   0.0820184723
3379,	   0.0989706442
27313,	   0.0746581405
27314,	   0.1025000960
27311,	   0.0920844972
27304,	   0.0916629061
27302,	   0.0892252028
27300,	   0.0980596393
106193,	   0.0715701580
27297,	   0.0860964805
1553,	   0.0845329389
27341,	   0.0658207536
27348,	   0.0457644127
27352,	   0.0387524180
106359,	   0.0670389980
106358,	   0.0692575872
106354,	   0.0768225789
39874,	   0.0584554859
39872,	   0.0726442859
39868,	   0.0791385099
39901,	   0.0925720558
39899,	   0.0811553895
39897,	   0.1062630862
39873,	   0.1032640487
39871,	   0.0870030150
39869,	   0.1088983119
106451,	   0.0741918609
106450,	   0.0741918609
106448,	   0.0472847149
27349,	   0.0695411712
39895,	   0.0609968528
3375,	   0.0682371035
106379,	   0.0571540035
106375,	   0.0349290557
39885,	   0.0317560621
3377,	   0.0317560621
106386,	   0.0349488296
106382,	   0.0377080403
106357,	   0.0592424311
12946,	   0.0664548948
106381,	   0.0304355752
39888,	   0.0521416552
106377,	   0.0372542441
39884,	   0.0372542441
17872,	   0.0416355953
12945,	   0.0562555417
106387,	   0.0706841797
106383,	   0.0457685217
106360,	   0.0545697734
106356,	   0.0856280774
106558,	   0.0856280774
1559,	   0.0523687564
106476,	   0.0523687564
106484,	   0.0523687564
106572,	   0.0459361412
106480,	   0.0459361412
106472,	   0.0460119694
12959,	   0.0460119694
106678,	   0.0360199772
2243,	   0.0601907521
109016,	   0.0803510398
27646,	   0.0608851090
27642,	   0.0304276869
13314,	   0.0616053492
12963,	   0.0408731028
106464,	   0.0608910844
12964,	   0.0341626704
106481,	   0.0466789044
109018,	   0.0576983988
109014,	   0.0687530488
108785,	   0.0292462464
27644,	   0.0665379390
1596,	   0.0363025218
109107,	   0.0747856125
108781,	   0.0487215631
108809,	   0.0613497980
108811,	   0.0596632324
108804,	   0.0572701022
109122,	   0.0725766793
109132,	   0.0463679694
13329,	   0.0668530986
13289,	   0.0726894066
13288,	   0.0457227230
106456,	   0.0319715105
106453,	   0.0324549749
55682,	   0.0668448657
